Date,0
2007-05-31,1.0
2007-06-01,1.000218946465831
2007-06-04,1.0004371471286155
2007-06-05,1.0004371471286155
2007-06-06,1.000873974627354
2007-06-07,1.0006555608779848
2007-06-08,1.000873974627354
2007-06-11,1.0013106955828002
2007-06-12,1.0004371471286155
2007-06-13,1.0013106955828002
2007-06-14,1.0017469903650769
2007-06-15,1.002620432275969
2007-06-18,1.0028386329387535
2007-06-19,1.0028386329387535
2007-06-20,1.0030577924911694
2007-06-21,1.0030577924911694
2007-06-22,1.0039303820557228
2007-06-25,1.0034936611002767
2007-06-26,1.0037118617630612
2007-06-27,1.0034936611002767
2007-06-28,1.0039303820557228
2007-06-29,1.0043669964678767
2007-07-02,1.0046525324914424
2007-07-03,1.0046525324914424
2007-07-05,1.0046525324914424
2007-07-06,1.0050908515962742
2007-07-09,1.0053102242352747
2007-07-10,1.0055292772443982
2007-07-11,1.0055292772443982
2007-07-12,1.0057491825998608
2007-07-13,1.0059682356089843
2007-07-16,1.006188247507739
2007-07-17,1.0066260338961088
2007-07-18,1.0064061285406463
2007-07-19,1.0066260338961086
2007-07-20,1.007065631520449
2007-07-23,1.007065631520449
2007-07-24,1.007065631520449
2007-07-25,1.0072838321832334
2007-07-26,1.0075036309954035
2007-07-27,1.0079420566435278
2007-07-30,1.007065631520449
2007-07-31,1.0083810150081136
2007-08-01,1.0080499849987037
2007-08-02,1.0082708492437977
2007-08-03,1.0078296534700717
2007-08-06,1.008931098026647
2007-08-07,1.0091511099254018
2007-08-08,1.008711086127892
2007-08-09,1.009591559896081
2007-08-10,1.0102528741118542
2007-08-13,1.010472246750855
2007-08-14,1.0102528741118544
2007-08-15,1.0104722467508551
2007-08-16,1.0117934901196006
2007-08-17,1.0124545912487892
2007-08-20,1.0133354911901478
2007-08-21,1.0131151596615158
2007-08-22,1.0131151596615158
2007-08-23,1.0124545912487892
2007-08-24,1.0122335139171106
2007-08-27,1.010913335981289
2007-08-28,1.0120140347348177
2007-08-29,1.0126743900609594
2007-08-30,1.0128947215895916
2007-08-31,1.0126743900609596
2007-09-04,1.0128291974647807
2007-09-05,1.0130500617098748
2007-09-06,1.0130500617098748
2007-09-07,1.013713080618326
2007-09-10,1.0139343710365893
2007-09-11,1.012829197464781
2007-09-12,1.0143759929834848
2007-09-13,1.0141561941713146
2007-09-14,1.0148188934498887
2007-09-17,1.0152600892236145
2007-09-18,1.0145974964883329
2007-09-19,1.0150400773248596
2007-09-20,1.0143759929834846
2007-09-21,1.0148188934498885
2007-09-24,1.0157026700601413
2007-09-25,1.01592374739182
2007-09-26,1.0148188934498885
2007-09-27,1.0150400773248596
2007-09-28,1.0145974964883326
2007-10-01,1.0157072514217131
2007-10-02,1.0150414623876602
2007-10-03,1.015262326632754
2007-10-04,1.0163725077393042
2007-10-05,1.015262326632754
2007-10-08,1.0168157278355852
2007-10-09,1.0161502584314093
2007-10-10,1.0170378706001875
2007-10-11,1.0168157278355852
2007-10-12,1.0170378706001875
2007-10-15,1.016594011244152
2007-10-16,1.0172591610184507
2007-10-17,1.0177036596342401
2007-10-18,1.0177036596342401
2007-10-19,1.0185904194566795
2007-10-22,1.018146773187229
2007-10-23,1.018146773187229
2007-10-24,1.0185904194566795
2007-10-25,1.0183684897786618
2007-10-26,1.0179236715329951
2007-10-29,1.018812349134697
2007-10-30,1.0183684897786618
2007-10-31,1.0185904194566793
2007-11-01,1.0192798611016394
2007-11-02,1.0199479940881246
2007-11-05,1.0199479940881246
2007-11-06,1.0199479940881246
2007-11-07,1.0206151681849784
2007-11-08,1.0199479940881246
2007-11-09,1.0208380567526274
2007-11-12,1.021282874998294
2007-11-13,1.0210607322336915
2007-11-14,1.0206151681849782
2007-11-15,1.021282874998294
2007-11-16,1.021282874998294
2007-11-19,1.0217284390470074
2007-11-20,1.0219507948981947
2007-11-21,1.0223957196871538
2007-11-23,1.0226183951682182
2007-11-26,1.021950794898195
2007-11-27,1.0228413902791598
2007-11-28,1.0230632134138848
2007-11-29,1.022395719687154
2007-11-30,1.0226183951682184
2007-12-03,1.0223722801628317
2007-12-04,1.0225965537932815
2007-12-05,1.0225965537932815
2007-12-06,1.0228192292743459
2007-12-07,1.023711955521158
2007-12-10,1.0230426505584567
2007-12-11,1.0243814735704442
2007-12-12,1.0241593308058419
2007-12-13,1.02460510794114
2007-12-14,1.0239358029784387
2007-12-17,1.0243814735704444
2007-12-18,1.0243814735704444
2007-12-19,1.0248281030520816
2007-12-20,1.0252744129038416
2007-12-21,1.0252744129038416
2007-12-24,1.0252744129038416
2007-12-26,1.0248281030520816
2007-12-27,1.0252744129038416
2007-12-28,1.0252519322691505
2007-12-31,1.0250285109850397
2008-01-02,1.0259242204440384
2008-01-03,1.0252519322691507
2008-01-04,1.0250285109850399
2008-01-07,1.0259242204440386
2008-01-08,1.025251932269151
2008-01-09,1.0245803898973098
2008-01-10,1.02502851098504
2008-01-11,1.02547705824594
2008-01-14,1.0263719153585997
2008-01-15,1.0261478548147347
2008-01-16,1.0261478548147347
2008-01-17,1.0256999468135892
2008-01-18,1.0263719153585997
2008-01-22,1.026819716816453
2008-01-23,1.0279388475595628
2008-01-24,1.0283865424741234
2008-01-25,1.0272667724712596
2008-01-28,1.027714573929113
2008-01-29,1.0286104964746963
2008-01-30,1.0290577652160877
2008-01-31,1.0290577652160877
2008-02-01,1.0289461078456785
2008-02-04,1.029170274932836
2008-02-05,1.0284967082384395
2008-02-06,1.029394335476701
2008-02-07,1.029170274932836
2008-02-08,1.029170274932836
2008-02-11,1.0293943354767012
2008-02-12,1.0291702749328362
2008-02-13,1.0293943354767014
2008-02-14,1.0296189287370283
2008-02-15,1.0296189287370283
2008-02-19,1.0296189287370283
2008-02-20,1.0291702749328362
2008-02-21,1.0300675825412204
2008-02-22,1.0300675825412204
2008-02-25,1.0296189287370283
2008-02-26,1.0302920692582551
2008-02-27,1.0305165559752898
2008-02-28,1.0305165559752898
2008-02-29,1.030741788495371
2008-03-03,1.0311235331119515
2008-03-04,1.0311235331119515
2008-03-05,1.0308991529382092
2008-03-06,1.0313480198289862
2008-03-07,1.0313480198289862
2008-03-10,1.0313480198289862
