Date,SPY
2007-05-31,-0.0010428180029767864
2007-06-01,0.004957005471274645
2007-06-04,0.00013012527872580115
2007-06-05,-0.003958660474584708
2007-06-06,-0.010750298502039457
2007-06-07,-0.01804517347506207
2007-06-08,0.013011552735930243
2007-06-11,0.0017215257339364687
2007-06-12,-0.010905618536665496
2007-06-13,0.01496833404968445
2007-06-14,0.006386024212127417
2007-06-15,0.005689753176516099
2007-06-18,-0.0011753427614332734
2007-06-19,0.0024849419640544657
2007-06-20,-0.013896755085604395
2007-06-21,0.005557487216561796
2007-06-22,-0.009409137146419999
2007-06-25,-0.004782209591283282
2007-06-26,-0.010278671225675162
2007-06-27,0.014228750513555655
2007-06-28,-0.00013252245618777803
2007-06-29,0.00033242354008100605
2007-07-02,0.009040704094490426
2007-07-03,0.0036230466035815923
2007-07-05,-0.0010500696137376586
2007-07-06,0.005257210763947917
2007-07-09,0.0007844681083217786
2007-07-10,-0.014239613189428457
2007-07-11,0.0070903389621292945
2007-07-12,0.01579042362680827
2007-07-13,0.0029797693963664607
2007-07-16,-0.000129200510852856
2007-07-17,-0.0005170078411002033
2007-07-18,-0.0018092812036504258
2007-07-19,0.003883879350736086
2007-07-20,-0.010124075217013084
2007-07-23,0.0030617587662213896
2007-07-24,-0.017340949151566143
2007-07-25,0.0020488494533816848
2007-07-26,-0.023679130594900677
2007-07-27,-0.01965929825602264
2007-07-30,0.01564339175035001
2007-07-31,-0.011263887444663445
2007-08-01,0.004872552202592972
2007-08-02,0.007990382553951791
2007-08-03,-0.02574549802859316
2007-08-06,0.016759581281765135
2007-08-07,0.01066925900656912
2007-08-08,0.013940889469197915
2007-08-09,-0.02963374673799435
2007-08-10,-0.0046771631546490555
2007-08-13,0.0035934088858000646
2007-08-14,-0.01528640746230181
2007-08-15,-0.013775105790280961
2007-08-16,0.007515449318064471
2007-08-17,0.018367642618244417
2007-08-20,-0.00048399985572222803
2007-08-21,0.0020052416048272903
2007-08-22,0.011867694355131686
2007-08-23,-0.0008859912115659618
2007-08-24,0.012352810130807024
2007-08-27,-0.009303508396425908
2007-08-28,-0.021980350249878766
2007-08-29,0.01962185346525991
2007-08-30,-0.0026614366719960314
2007-08-31,0.009852658572022888
2007-09-04,0.010095384307779565
2007-09-05,-0.00865283535530248
2007-09-06,0.0023006047853277867
2007-09-07,-0.013906788755563504
2007-09-10,-0.0019170899135062536
2007-09-11,0.011660903242761034
2007-09-12,0.0025763610337872223
2007-09-13,0.007033743818827265
2007-09-14,-6.76469108777944e-05
2007-09-17,-0.005372944724687412
2007-09-18,0.029439998232722253
2007-09-19,0.0059027657677561685
2007-09-20,-0.007042440819953311
2007-09-21,0.0026988603837996283
2007-09-24,-0.0018423492077453973
2007-09-25,-0.0019775133325918848
2007-09-26,0.00528395921243674
2007-09-27,0.005913824791837996
2007-09-28,-0.0033314143685033715
2007-10-01,0.011273225469984993
2007-10-02,-0.0013616422564900477
2007-10-03,-0.002011430173009643
2007-10-04,0.001560788273303526
2007-10-05,0.011881351858538336
2007-10-08,-0.005325667498802922
2007-10-09,0.009418203155035165
2007-10-10,-0.0016612455487805544
2007-10-11,-0.0048012125626060165
2007-10-12,0.0055314553424563595
2007-10-15,-0.008443695994878264
2007-10-16,-0.007934740389797246
2007-10-17,0.0030562418714747963
2007-10-18,-0.0036306502880479874
2007-10-19,-0.02615642869100354
2007-10-22,0.005812581254117655
2007-10-23,0.008104532416208565
2007-10-24,-0.001845533347703432
2007-10-25,0.0023766602362278455
2007-10-26,0.011723068837748984
2007-10-29,0.003319851166246446
2007-10-30,-0.006941718212857828
2007-10-31,0.010387600577285605
2007-11-01,-0.02340770247099544
2007-11-02,0.0011255234535116898
2007-11-05,-0.0076054960705514985
2007-11-06,0.01346164293020502
2007-11-07,-0.027355683474398762
2007-11-08,-0.005070236983285015
2007-11-09,-0.01372673670088409
2007-11-12,-0.00992131566286858
2007-11-13,0.030479995092347556
2007-11-14,-0.002768885478566796
2007-11-15,-0.014423762171128285
2007-11-16,0.0017173790888949103
2007-11-19,-0.013923766980875607
2007-11-20,0.006120977827549057
2007-11-21,-0.020464638264774626
2007-11-23,0.0172924835445043
2007-11-26,-0.022063369417319012
2007-11-27,0.011493391615193804
2007-11-28,0.0319846716996679
2007-11-29,0.0003396183476027659
2007-11-30,0.010055840063717403
2007-12-03,-0.006592550994513502
2007-12-04,-0.008937903871150232
2007-12-05,0.01673938875971448
2007-12-06,0.014313695795131531
2007-12-07,-0.00019876940378971142
2007-12-10,0.007753051071037742
2007-12-11,-0.027420146741787277
2007-12-12,0.009871153382960518
2007-12-13,-0.0020757782770201016
2007-12-14,-0.012679409815219422
2007-12-17,-0.01426912527788926
2007-12-18,0.005583710957161481
2007-12-19,0.0
2007-12-20,0.00630678290852571
2007-12-21,0.014415405423883199
2007-12-24,0.007425789042683206
2007-12-26,0.002144080495764422
2007-12-27,-0.012571072426869279
2007-12-28,-0.002505486094606324
2007-12-31,-0.007399785068363474
2008-01-02,-0.008754634703728725
2008-01-03,-0.0004828551146471849
2008-01-04,-0.02450687915494254
2008-01-07,-0.0008485474713074703
2008-01-08,-0.016148772092931973
2008-01-09,0.010510441639662416
2008-01-10,0.006553976277558604
2008-01-11,-0.008068071359247808
2008-01-14,0.008062460424937301
2008-01-15,-0.022013064549056494
2008-01-16,-0.008612609397482096
2008-01-17,-0.025916138228219254
2008-01-18,-0.010267593700915678
2008-01-22,-0.010146994136435272
2008-01-23,0.024020883642420943
2008-01-24,0.008441871088404218
2008-01-25,-0.0144454724596208
