Date,SPY
2007-05-31,0.9989571819970232
2007-06-01,1.0039090182137516
2007-06-04,1.004039652154562
2007-06-05,1.000065000068662
2007-06-06,0.9893140027964817
2007-06-07,0.9714616599947112
2007-06-08,0.9841018846146667
2007-06-11,0.9857960413338462
2007-06-12,0.9750453257521043
2007-06-13,0.9896401299015453
2007-06-14,0.9959599957323895
2007-06-15,1.0016267622817907
2007-06-18,1.000449507517085
2007-06-19,1.0029355664812318
2007-06-20,0.9889980165472002
2007-06-21,0.9944943603813663
2007-06-22,0.9851370265531968
2007-06-25,0.9804258948160858
2007-06-26,0.9703484193821329
2007-06-27,0.9841552649527443
2007-06-28,0.9840248422797626
2007-06-29,0.9843519553013609
2007-07-02,0.9932511900540736
2007-07-03,0.9968497854047024
2007-07-05,0.9958030237355879
2007-07-06,1.0010381701107425
2007-07-09,1.001823452630407
2007-07-10,0.9875578741808524
2007-07-11,0.9945599942535145
2007-07-12,1.0102645178850536
2007-07-13,1.0132748731776824
2007-07-16,1.0131439575464334
2007-07-17,1.0126201541762185
2007-07-18,1.0107880395648299
2007-07-19,1.0147138183596667
2007-07-20,1.0044407793388508
2007-07-23,1.0075161347001418
2007-07-24,0.9900448486389242
2007-07-25,0.9920733014858814
2007-07-26,0.9685818682202829
2007-07-27,0.9495402283875648
2007-07-30,0.9643942581629483
2007-07-31,0.9535314297867212
2007-08-01,0.9581775614551702
2007-08-02,0.9658337667258097
2007-08-03,0.9409678953886216
2007-08-06,0.9567381233149187
2007-08-07,0.9669458101540245
2007-08-08,0.9804258948160858
2007-08-09,0.9513722021537344
2007-08-10,0.9469224791434636
2007-08-13,0.9503251587941816
2007-08-14,0.935798101195177
2007-08-15,0.9229073833528694
2007-08-16,0.9298434470177254
2007-08-17,0.9469224791434634
2007-08-20,0.9464641688001778
2007-08-21,0.9483620581289341
2007-08-22,0.9596169291728119
2007-08-23,0.9587667170070949
2007-08-24,0.9706101802220207
2007-08-27,0.9615801002606686
2007-08-28,0.9404442328636257
2007-08-29,0.9588974917931244
2007-08-30,0.9563454468437812
2007-08-31,0.9657679920084417
2007-09-04,0.9755177910399194
2007-09-05,0.9670767962078827
2007-09-06,0.969301657713018
2007-09-07,0.9558217843187855
2007-09-10,0.9539893880169584
2007-09-11,0.965113765965245
2007-09-12,0.9676002474650495
2007-09-13,0.9744060997247525
2007-09-14,0.9743401841621656
2007-09-17,0.9691051082096206
2007-09-18,0.9976355608826339
2007-09-19,1.0035243699201082
2007-09-20,0.9964571089335649
2007-09-21,0.9991464075490212
2007-09-24,0.9973056309566516
2007-09-25,0.9953334457747659
2007-09-26,1.0005927471050138
2007-09-27,1.0065100772993767
2007-09-28,1.003156975165818
2007-10-01,1.0144657899286504
2007-10-02,1.0130844504413201
2007-10-03,1.0110467018098956
2007-10-04,1.0126247316458428
2007-10-05,1.024656082383185
2007-10-08,1.0191991047877862
2007-10-09,1.0287981290121075
2007-10-10,1.0270890426996924
2007-10-11,1.0221577698849675
2007-10-12,1.027811789942031
2007-10-15,1.0191332596478087
2007-10-16,1.0110467018098954
2007-10-17,1.0141367050739833
2007-10-18,1.0104547293535864
2007-10-19,0.9840248422797621
2007-10-22,0.9897445666315835
2007-10-23,0.9977659835556155
2007-10-24,0.9959245731597595
2007-10-25,0.9982915474910704
2007-10-26,1.0099945880224512
2007-10-29,1.0133476197334002
2007-10-30,1.0063132461055406
2007-10-31,1.0167664261617166
2007-11-01,0.9929662601756258
2007-11-02,0.9940838669899993
2007-11-05,0.9865233660458083
2007-11-06,0.9998035913418208
2007-11-07,0.9724532807605069
2007-11-08,0.9675227121718781
2007-11-09,0.9542417826497694
2007-11-12,0.9447744487054026
2007-11-13,0.9735711692653186
2007-11-14,0.9708754621923886
2007-11-15,0.9568717854279414
2007-11-16,0.9585150970229889
2007-11-19,0.9451689561643895
2007-11-20,0.9509543143883593
2007-11-21,0.9314933783380748
2007-11-23,0.9476012122548007
2007-11-26,0.9266939366485236
2007-11-27,0.9373447929698507
2007-11-28,0.9673254584423846
2007-11-29,0.9676539799161749
2007-11-30,0.9773845535752316
2007-12-03,0.970941096064537
2007-12-04,0.9622629178833629
2007-12-05,0.9783706109548698
2007-12-06,0.9923747102549747
2007-12-07,0.9921774565254813
2007-12-10,0.9998698590174556
2007-12-11,0.9724532807605069
2007-12-12,0.982052516252657
2007-12-13,0.9800139929725268
2007-12-14,0.9675879939309785
2007-12-17,0.9537813596281958
2007-12-18,0.9591069990566881
2007-12-19,0.9591069990566881
2007-12-20,0.9651558786857861
2007-12-21,0.979068991974286
2007-12-24,0.9863393517669196
2007-12-26,0.9884541427332479
2007-12-27,0.9760282141143093
2007-12-28,0.9735827889959024
2007-12-31,0.9663784856110749
2008-01-02,0.9579181949840073
2008-01-03,0.9574556592841457
2008-01-04,0.9339914091458533
2008-01-07,0.9331988730973997
2008-01-08,0.9181288571783688
2008-01-09,0.927778796949432
2008-01-10,0.9338594371754604
2008-01-11,0.9263249925968218
2008-01-14,0.933793451190264
2008-01-15,0.9132377956737265
2008-01-16,0.9053724352525712
2008-01-17,0.881908678072546
2008-01-18,0.8728535980847855
2008-01-22,0.8639967577430527
2008-01-23,0.8847507233282276
2008-01-24,0.8922196748799368
2008-01-25,0.8793311401385269
2008-01-28,0.8938722822594516
2008-01-29,0.898300526373794
2008-01-30,0.891691082772269
2008-01-31,0.9079502548770283
2008-02-01,0.9225570308701014
2008-02-04,0.9109246242161507
2008-02-05,0.8865355843685735
2008-02-06,0.8793971261237232
2008-02-07,0.8852132590280889
